Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,V2,Stdout,Stderr
2475,:,1669904920.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/498_531.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Spain/pcnf/498_531.cnf,,"120.679_117.219_3.085"
2476,:,1669904920.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/695_842.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Spain/pcnf/695_842.cnf,,"120.669_117.814_2.477"
2477,:,1669904920.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/1035_382.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Spain/pcnf/1035_382.cnf,,"120.737_117.089_3.277"
2478,:,1669904920.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/420_963.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Spain/pcnf/420_963.cnf,,"120.677_117.485_2.827"
2479,:,1669904921.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/1026_1013.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Spain/pcnf/1026_1013.cnf,,"120.672_117.189_3.106"
2480,:,1669904922.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/563_59.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Spain/pcnf/563_59.cnf,,"120.697_117.220_3.106"
2481,:,1669904923.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/911_839.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Spain/pcnf/911_839.cnf,,"120.694_117.156_3.156"
2482,:,1669904923.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/1104_890.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Spain/pcnf/1104_890.cnf,,"120.700_117.149_3.184"
2483,:,1669904926.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/921_31.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Spain/pcnf/921_31.cnf,,"120.702_117.132_3.201"
2484,:,1669904926.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Spain/pcnf/1188_633.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Spain/pcnf/1188_633.cnf,,"120.661_117.245_3.068"
2485,:,1669904932.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/83_51.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Sweden/pcnf/83_51.cnf,,"120.578_117.991_2.244"
2486,:,1669904933.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/298_188.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Sweden/pcnf/298_188.cnf,,"120.595_117.833_2.440"
2487,:,1669904933.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/157_353.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Sweden/pcnf/157_353.cnf,,"120.630_117.278_3.010"
2488,:,1669904933.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/80_203.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Sweden/pcnf/80_203.cnf,,"120.626_117.407_2.904"
2489,:,1669904934.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/267_342.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Sweden/pcnf/267_342.cnf,,"120.633_117.479_2.808"
2490,:,1669904934.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/260_163.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Sweden/pcnf/260_163.cnf,,"120.703_117.725_2.558"
2491,:,1669904936.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/110_122.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Sweden/pcnf/110_122.cnf,,"120.642_117.407_2.813"
2492,:,1669904940.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/134_265.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Sweden/pcnf/134_265.cnf,,"120.612_117.485_2.788"
2493,:,1669905037.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/62_125.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Sweden/pcnf/62_125.cnf,,"120.757_117.392_2.909"
2494,:,1669905037.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Sweden/pcnf/36_12.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Sweden/pcnf/36_12.cnf,,"120.646_117.734_2.545"
2495,:,1669905041.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/29_99.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Switzerland/pcnf/29_99.cnf,,"120.590_117.737_2.491"
2496,:,1669905041.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/385_192.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Switzerland/pcnf/385_192.cnf,,"120.715_117.378_2.905"
2497,:,1669905041.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/393_114.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Switzerland/pcnf/393_114.cnf,,"120.715_117.549_2.801"
2498,:,1669905041.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/198_236.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Switzerland/pcnf/198_236.cnf,,"120.730_117.398_2.964"
2499,:,1669905041.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/65_189.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Switzerland/pcnf/65_189.cnf,,"120.644_117.302_2.977"
2500,:,1669905043.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/43_109.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Switzerland/pcnf/43_109.cnf,,"120.686_117.432_2.874"
2501,:,1669905044.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/192_266.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Switzerland/pcnf/192_266.cnf,,"120.697_117.375_2.941"
2502,:,1669905044.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/74_378.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Switzerland/pcnf/74_378.cnf,,"120.583_118.061_2.167"
2503,:,1669905047.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/304_40.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Switzerland/pcnf/304_40.cnf,,"120.652_117.353_2.943"
2504,:,1669905047.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Switzerland/pcnf/83_108.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Switzerland/pcnf/83_108.cnf,,"120.613_117.928_2.324"
2505,:,1669905053.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/30_25.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Turkey/pcnf/30_25.cnf,,"120.567_118.113_2.091"
2506,:,1669905053.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/122_84.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Turkey/pcnf/122_84.cnf,,"120.602_118.021_2.215"
2507,:,1669905053.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/93_42.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Turkey/pcnf/93_42.cnf,,"120.597_118.099_2.135"
2508,:,1669905054.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/57_74.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Turkey/pcnf/57_74.cnf,,"120.620_117.774_2.486"
2509,:,1669905054.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/57_141.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Turkey/pcnf/57_141.cnf,,"120.614_117.787_2.474"
2510,:,1669905055.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/70_144.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Turkey/pcnf/70_144.cnf,,"120.598_117.952_2.287"
2511,:,1669905056.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/72_68.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Turkey/pcnf/72_68.cnf,,"120.602_117.986_2.193"
2512,:,1669905060.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/68_51.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Turkey/pcnf/68_51.cnf,,"120.602_117.793_2.457"
2513,:,1669905158.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Turkey/pcnf/139_69.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Turkey/pcnf/139_69.cnf,,"120.647_117.996_2.206"
2532,:,1669905158.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/328_399.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Ukraine/pcnf/328_399.cnf,,"120.678_117.168_3.131"
2533,:,1669905161.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/0_465.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Ukraine/pcnf/0_465.cnf,,"120.647_117.140_3.151"
2534,:,1669905162.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/43_426.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Ukraine/pcnf/43_426.cnf,,"120.689_117.244_3.063"
2535,:,1669905162.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/496_96.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Ukraine/pcnf/496_96.cnf,,"120.698_117.512_2.813"
2536,:,1669905162.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/284_15.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Ukraine/pcnf/284_15.cnf,,"120.709_117.599_2.732"
2537,:,1669905162.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/294_351.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Ukraine/pcnf/294_351.cnf,,"120.662_117.259_3.050"
2538,:,1669905164.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/104_143.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Ukraine/pcnf/104_143.cnf,,"120.690_117.300_3.015"
2539,:,1669905164.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/456_403.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Ukraine/pcnf/456_403.cnf,,"120.647_117.236_3.071"
2559,:,1669905285.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/3_4.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alaska/pcnf/3_4.cnf,,"0.016_0.008_0.009"
2560,:,1669905285.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/0_6.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alaska/pcnf/0_6.cnf,,"0.010_0.004_0.006"
2561,:,1669905285.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/2_3.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alaska/pcnf/2_3.cnf,,"0.012_0.005_0.007"
2562,:,1669905285.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/0_4.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alaska/pcnf/0_4.cnf,,"0.011_0.006_0.005"
2563,:,1669905285.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/7_4.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alaska/pcnf/7_4.cnf,,"0.013_0.005_0.008"
2564,:,1669905285.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/5_1.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alaska/pcnf/5_1.cnf,,"0.013_0.005_0.008"
2565,:,1669905285.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/6_9.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alaska/pcnf/6_9.cnf,,"0.013_0.007_0.007"
2540,:,1669905165.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/84_10.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Ukraine/pcnf/84_10.cnf,,"120.701_117.269_3.062"
2566,:,1669905285.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/0_3.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alaska/pcnf/0_3.cnf,,"0.012_0.009_0.003"
2567,:,1669905285.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alaska/pcnf/5_6.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alaska/pcnf/5_6.cnf,,"0.015_0.005_0.010"
2542,:,1669905168.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Serbia/pcnf/45_57.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Serbia/pcnf/45_57.cnf,,"120.644_117.630_2.660"
2541,:,1669905168.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Ukraine/pcnf/234_270.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Ukraine/pcnf/234_270.cnf,,"120.678_117.204_3.112"
2543,:,1669905174.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Serbia/pcnf/53_59.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Serbia/pcnf/53_59.cnf,,"120.592_117.536_2.726"
2544,:,1669905174.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Serbia/pcnf/41_20.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Serbia/pcnf/41_20.cnf,,"120.642_117.833_2.440"
2545,:,1669905174.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Serbia/pcnf/14_33.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Serbia/pcnf/14_33.cnf,,"120.681_117.538_2.774"
2546,:,1669905174.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Serbia/pcnf/5_43.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Serbia/pcnf/5_43.cnf,,"120.665_117.226_3.102"
2547,:,1669905175.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Serbia/pcnf/2_35.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Serbia/pcnf/2_35.cnf,,"120.627_117.525_2.765"
2548,:,1669905175.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Serbia/pcnf/19_32.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Serbia/pcnf/19_32.cnf,,"120.720_117.158_3.206"
2549,:,1669905177.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/europe/Serbia/pcnf/51_68.cnf >> /dev/null')",3,instances/power_transmission_grid/europe/Serbia/pcnf/51_68.cnf,,"120.703_117.023_3.281"
2550,:,1669905181.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alabama/pcnf/155_212.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alabama/pcnf/155_212.cnf,,"120.640_117.603_2.665"
2551,:,1669905279.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alabama/pcnf/190_121.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alabama/pcnf/190_121.cnf,,"120.690_117.646_2.587"
2552,:,1669905279.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alabama/pcnf/147_183.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alabama/pcnf/147_183.cnf,,"120.639_117.370_2.897"
2553,:,1669905282.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alabama/pcnf/22_163.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alabama/pcnf/22_163.cnf,,"120.638_117.537_2.706"
2555,:,1669905282.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alabama/pcnf/12_181.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alabama/pcnf/12_181.cnf,,"120.594_117.582_2.678"
2554,:,1669905282.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alabama/pcnf/181_12.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alabama/pcnf/181_12.cnf,,"120.685_117.555_2.759"
2556,:,1669905282.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alabama/pcnf/6_129.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alabama/pcnf/6_129.cnf,,"120.690_117.693_2.625"
2557,:,1669905283.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alabama/pcnf/214_186.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alabama/pcnf/214_186.cnf,,"120.602_117.552_2.710"
2558,:,1669905285.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Alabama/pcnf/184_200.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Alabama/pcnf/184_200.cnf,,"120.634_117.707_2.553"
2569,:,1669905285.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Arizona/pcnf/19_402.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Arizona/pcnf/19_402.cnf,,"120.637_117.398_2.902"
2568,:,1669905285.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Arizona/pcnf/240_129.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Arizona/pcnf/240_129.cnf,,"120.685_117.369_2.940"
2570,:,1669905288.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  ganak -q instances/power_transmission_grid/north_america/Arizona/pcnf/220_227.cnf >> /dev/null')",3,instances/power_transmission_grid/north_america/Arizona/pcnf/220_227.cnf,,"120.660_117.306_2.987"
